latitude,longitude,brightness,acq_date,acq_time,confidence,bright_t31,frp,daynight,precipitation,solar_radiation,max_temp,min_temp,vapor_pressure
31.3981,-93.3462,319.9,2011-04-12,1719,60,297.1,19.1,D,0.0,512.21,27.24,9.7,1202.81
37.1955,-101.3341,311.1,2011-10-31,1754,56,298.0,7.2,D,0.0,359.12,25.36,2.1,667.29
39.6598,-117.5069,351.2,2012-08-08,1831,93,315.8,53.3,D,,,,,
36.6049,-86.5271,309.0,2012-04-18,1653,55,296.5,4.9,D,0.0,450.13,21.92,8.18,1085.74
27.0203,-81.111,321.3,2012-02-01,1859,75,299.8,20.7,D,0.0,355.26,27.32,13.11,1002.62
64.4753,-157.2841,309.1,2015-06-25,2140,39,292.4,26.1,D,,,,,
37.9339,-96.5903,391.4,2011-04-06,1934,100,302.1,199.7,D,0.0,512.79,22.44,3.04,623.92
48.0046,-120.9967,302.1,2016-08-27,545,45,282.0,7.0,N,,,,,
48.57100000000001,-120.448,315.0,2021-07-16,450,89,288.0,94.3,N,,,,,
30.0643,-89.8986,341.1,2011-08-30,401,100,308.3,49.9,N,0.0,441.49,36.1,23.32,2862.47
33.009,-116.477,306.3,2021-05-02,925,67,290.4,12.4,N,,,,,
33.2371,-95.34,311.0,2011-03-12,1939,57,298.6,5.2,D,0.0,450.36,24.85,6.28,952.9
45.4689,-115.3655,313.0,2015-08-21,1944,58,296.5,84.2,D,,,,,
41.4784,-99.6856,305.0,2011-04-16,2012,44,292.0,7.8,D,0.0,545.93,15.36,-4.02,334.12
32.4108,-83.1234,304.8,2012-02-04,1617,56,292.6,4.3,D,0.0,293.52,24.43,10.86,1299.93
39.817,-116.8464,334.4,2015-09-20,1959,86,304.2,243.6,D,,,,,
64.8299,-146.4045,303.8,2019-07-16,658,57,283.1,8.2,N,,,,,
31.2325,-84.0967,309.7,2019-03-21,1830,63,295.6,12.3,D,,,,,
41.3149,-123.396,306.5,2013-08-02,638,68,285.1,19.1,N,,,,,
43.1581,-111.9858,339.8,2014-06-13,2000,83,307.2,99.9,D,,,,,
36.4846,-96.6186,312.2,2017-04-12,1718,57,291.3,6.0,D,,,,,
45.5055,-115.948,378.0,2017-08-05,1000,100,294.5,156.5,N,,,,,
39.924,-122.4462,328.4,2018-08-17,1922,63,318.1,9.8,D,,,,,
66.783,-151.1145,378.3,2013-06-25,2047,100,299.7,438.9,D,,,,,
41.17646,-122.9233,332.61,2021-09-05,1900,84,305.92,23.83,D,,,,,
35.529,-92.4325,318.1,2020-08-06,1920,50,302.6,5.9,D,,,,,
31.8977,-84.1079,319.3,2016-09-06,1643,71,303.7,13.9,D,,,,,
29.8681,-94.9356,309.5,2021-03-18,1919,54,294.9,9.5,D,,,,,
19.4053,-155.2859,329.5,2015-10-03,901,100,285.2,68.6,N,,,,,
30.9376,-98.131,345.6,2016-04-02,1714,94,297.2,57.6,D,,,,,
33.4198,-108.6392,330.6,2017-06-12,2003,42,307.8,40.7,D,,,,,
31.1962,-91.0957,311.6,2013-11-20,1849,71,291.4,34.5,D,,,,,
40.4876,-123.1669,333.2,2015-07-31,2107,83,306.6,28.3,D,,,,,
40.88157,-123.26998,312.62,2021-08-30,1013,17,291.04,10.56,N,,,,,
30.6836,-82.1117,305.0,2012-11-05,1648,56,294.0,17.7,D,,,,,
42.3004,-83.1627,317.0,2016-09-19,1609,72,303.4,12.6,D,,,,,
31.5074,-111.1224,307.5,2011-06-03,451,55,291.0,49.1,N,0.0,554.86,32.71,11.21,489.26
33.9053,-94.328,305.2,2014-02-22,1902,54,293.9,11.3,D,,,,,
48.2241,-100.9058,303.0,2015-11-08,1906,54,286.9,16.8,D,,,,,
34.7081,-81.0026,304.9,2019-05-14,1617,23,294.4,4.1,D,,,,,
31.7793,-83.5991,312.3,2021-02-26,1629,67,293.3,8.2,D,,,,,
37.8887,-95.6701,309.2,2017-04-23,2017,61,296.0,37.2,D,,,,,
40.3931,-79.8602,308.7,2012-07-07,314,74,295.7,6.2,N,,,,,
31.4925,-84.7948,304.5,2011-03-01,1642,59,293.2,6.5,D,0.0,335.41,23.34,11.56,1361.9
36.0768,-96.9992,312.8,2011-05-03,1915,44,297.4,14.1,D,0.0,550.93,22.38,3.01,537.37
32.952,-90.9634,327.3,2012-05-26,1617,61,303.1,71.4,D,,,,,
35.8774,-105.7239,340.2,2013-06-25,2053,85,297.8,178.9,D,,,,,
37.295,-120.7204,315.7,2016-04-16,1903,44,300.3,7.1,D,,,,,
41.4591,-81.6641,300.7,2012-08-18,803,32,284.9,15.9,N,,,,,
45.089,-109.114,338.6,2021-06-16,440,100,300.5,94.1,N,,,,,
47.2316,-116.1763,311.9,2012-11-06,532,84,278.5,15.7,N,,,,,
40.6347,-89.6374,301.1,2018-02-26,340,38,273.9,16.1,N,,,,,
30.92981,-86.89503,308.24,2021-10-19,1607,62,294.16,15.54,D,,,,,
37.7253,-96.235,306.8,2015-04-04,1648,61,294.2,13.6,D,,,,,
30.9247,-95.0645,319.5,2015-12-06,1925,79,293.3,20.4,D,,,,,
32.0245,-87.4135,311.5,2017-11-29,1901,71,294.6,9.0,D,,,,,
33.4901,-111.0977,358.7,2019-06-20,1815,90,325.6,57.1,D,,,,,
48.3402,-118.2034,318.7,2020-09-09,533,97,286.5,22.1,N,,,,,
33.6326,-81.8455,320.9,2014-05-05,1813,66,305.8,25.9,D,,,,,
30.6399,-92.5277,327.2,2015-10-12,1744,80,294.8,148.7,D,,,,,
35.9746,-121.1611,328.4,2015-06-14,1834,21,314.5,19.6,D,,,,,
46.677,-120.1856,300.3,2020-08-17,936,19,290.0,12.6,N,,,,,
46.485,-115.8802,330.0,2018-11-19,2114,87,280.1,77.6,D,,,,,
38.4941,-121.9902,305.1,2011-04-13,2119,41,289.3,3.3,D,0.0,414.58,17.99,6.68,979.78
39.5706,-121.2596,309.3,2017-09-02,1026,77,296.3,11.5,N,,,,,
31.2194,-81.8233,333.6,2021-04-23,1854,0,271.1,42.2,D,,,,,
36.0697,-95.8313,307.8,2019-04-14,1921,36,294.5,3.5,D,,,,,
65.7713,-150.7887,308.3,2013-06-21,610,67,287.5,32.0,D,,,,,
32.4929,-110.7065,332.8,2020-06-21,1732,60,309.9,102.4,D,,,,,
40.1805,-123.0881,319.2,2017-10-19,709,98,281.1,194.8,N,,,,,
42.9462,-88.8666,318.4,2011-03-19,1810,74,285.7,108.9,D,0.0,516.35,11.12,-4.42,400.95
48.613,-98.6483,336.6,2019-05-20,1900,88,299.0,74.6,D,,,,,
38.1756,-121.574,314.8,2013-03-12,1921,68,299.9,12.1,D,,,,,
33.416,-83.1514,322.0,2021-03-13,1901,70,295.1,21.7,D,,,,,
47.0115,-98.5546,317.8,2013-05-03,1900,76,292.6,33.8,D,,,,,
34.1861,-78.0237,310.7,2017-03-31,1831,42,289.5,5.3,D,,,,,
37.8804,-96.146,310.3,2020-03-29,1755,68,293.9,25.5,D,,,,,
35.59837,-91.42257,313.81,2021-09-25,1836,66,298.55,35.61,D,,,,,
33.2952,-81.0322,308.1,2018-09-12,1819,15,289.4,6.9,D,,,,,
39.1556,-89.0943,302.5,2013-03-23,1903,53,289.5,3.6,D,,,,,
30.83975,-91.74897,322.31,2021-08-24,1656,58,300.43,12.1,D,,,,,
34.1636,-88.7074,314.9,2020-04-27,1902,72,301.4,8.8,D,,,,,
41.63258,-87.13588,307.16,2021-11-21,1834,49,285.6,16.63,D,,,,,
37.4416,-94.5423,317.6,2018-03-14,1718,77,290.9,15.1,D,,,,,
35.0329,-77.0658,317.9,2013-03-04,1831,72,284.1,19.1,D,,,,,
42.72,-120.862,308.0,2021-07-22,1005,70,283.0,10.9,N,,,,,
67.8526,-162.3087,321.2,2012-07-06,736,36,283.2,21.1,D,,,,,
33.4169,-110.8648,323.1,2013-04-01,517,100,285.6,33.8,N,,,,,
40.7352,-121.2427,313.0,2017-10-29,1945,72,294.6,43.8,D,,,,,
32.3929,-84.8309,317.7,2015-03-17,1837,70,299.9,14.2,D,,,,,
32.7148,-88.9175,310.5,2011-10-21,1855,51,293.8,11.6,D,0.0,421.7,19.8,-0.15,604.25
34.4274,-85.3974,302.2,2020-01-08,1849,51,288.6,5.5,D,,,,,
34.1974,-91.9146,350.6,2013-06-20,1856,95,302.8,125.5,D,,,,,
48.2925,-116.1586,315.1,2018-08-17,546,58,291.5,13.2,N,,,,,
39.2446,-107.1999,342.2,2015-03-17,2018,87,301.8,43.9,D,,,,,
42.6846,-111.5934,318.7,2020-08-08,1907,59,301.5,36.4,D,,,,,
43.4636,-89.764,307.1,2017-05-07,1710,58,293.0,5.2,D,,,,,
65.9825,-145.7924,319.8,2013-08-07,843,99,286.3,187.8,N,,,,,
41.6262,-87.1446,313.1,2014-09-22,1839,36,298.8,12.0,D,,,,,
32.812,-87.6163,342.0,2012-07-25,1642,90,300.9,39.3,D,,,,,
33.3633,-108.493,336.2,2012-05-24,1808,57,305.4,24.2,D,,,,,
36.2663,-91.4164,307.6,2016-02-17,1921,66,288.6,7.6,D,,,,,
31.9095,-109.4898,323.4,2015-04-10,1751,62,309.4,11.9,D,,,,,
65.9175,-155.6913,354.4,2016-06-30,2155,97,284.4,69.7,D,,,,,
45.3563,-106.6495,325.5,2017-07-08,1722,62,305.5,60.3,D,,,,,
46.2273,-116.2828,320.3,2015-04-16,2033,80,300.6,13.9,D,,,,,
47.8394,-120.5878,338.5,2018-08-21,1856,86,297.3,43.7,D,,,,,
37.5149,-103.0918,331.6,2013-08-19,1743,73,308.5,14.3,D,,,,,
30.7501,-83.49799999999998,300.2,2013-03-21,1600,33,289.0,8.5,D,,,,,
42.7134,-116.8567,306.4,2018-11-05,2101,55,273.3,10.9,D,,,,,
30.6747,-89.0811,310.8,2011-02-08,1938,71,284.1,28.9,D,0.0,381.87,11.47,-2.46,509.88
30.9439,-88.012,302.1,2019-07-23,337,46,289.7,8.2,N,,,,,
32.0659,-93.8931,318.1,2016-10-04,1707,72,298.5,10.8,D,,,,,
41.2442,-122.8653,305.9,2020-09-21,2113,28,292.2,4.8,D,,,,,
34.2299,-101.6874,309.8,2014-10-14,1939,29,299.0,7.6,D,,,,,
44.4061,-115.1129,332.8,2012-08-14,2114,80,306.6,52.6,D,,,,,
32.1559,-88.4288,316.4,2017-09-22,1925,57,296.7,12.2,D,,,,,
38.0996,-95.4479,313.1,2017-04-10,1909,67,299.1,11.9,D,,,,,
48.5481,-119.1312,307.8,2018-10-17,2032,66,289.8,14.1,D,,,,,
31.3242,-95.8042,301.9,2013-04-24,1726,49,290.3,5.5,D,,,,,
37.90475,-91.88669,301.32,2021-11-20,1927,46,288.6,4.81,D,,,,,
33.0348,-83.741,311.1,2014-03-11,1630,59,294.3,7.6,D,,,,,
35.6577,-97.2996,303.1,2011-11-15,1712,46,290.8,5.2,D,0.0,255.71,20.76,8.51,1109.76
30.3436,-89.7501,317.0,2013-07-04,1907,50,299.6,7.5,D,,,,,
38.1301,-98.8638,312.8,2018-04-16,1802,65,296.0,18.7,D,,,,,
44.5361,-121.622,319.7,2014-07-16,526,99,293.7,58.7,N,,,,,
32.5369,-84.3801,316.5,2011-03-17,1819,73,298.3,35.9,D,0.0,502.37,25.14,3.1,762.72
34.6393,-87.0884,310.5,2018-08-07,742,80,291.0,9.7,N,,,,,
32.6068,-83.0802,300.0,2016-02-18,1824,17,289.7,6.9,D,,,,,
46.41759,-114.48685,382.33,2021-07-24,2101,100,312.32,272.48,D,,,,,
33.6942,-108.6059,301.2,2018-06-10,844,17,283.2,15.9,N,,,,,
36.2341,-93.9516,303.5,2011-03-11,1857,23,293.2,9.7,D,0.0,474.24,20.66,-1.17,560.83
43.0856,-122.1784,351.5,2015-08-23,1933,96,299.8,109.7,D,,,,,
35.16,-79.7306,316.8,2013-09-07,1812,70,299.1,15.6,D,,,,,
31.2147,-91.5891,320.7,2016-06-25,1650,0,304.0,12.2,D,,,,,
43.10353,-122.6273,312.75,2021-09-26,2101,68,297.39,10.68,D,,,,,
33.0915,-90.5142,311.7,2014-04-11,1902,45,297.1,6.8,D,,,,,
45.4933,-115.8446,322.2,2017-09-02,1812,38,303.6,33.9,D,,,,,
41.09343,-123.22903,306.02,2021-09-02,629,47,286.58,12.36,N,,,,,
30.9412,-88.0024,312.2,2013-09-28,1655,64,299.4,9.5,D,,,,,
33.2545,-95.6802,324.8,2019-07-05,1731,77,298.0,24.2,D,,,,,
47.5956,-96.1977,307.8,2013-06-02,1912,41,294.4,4.5,D,,,,,
34.0084,-97.2398,322.4,2017-07-26,1713,54,303.4,6.7,D,,,,,
48.576,-120.08601000000002,330.69,2021-07-28,1851,47,306.69,20.66,D,,,,,
33.0665,-82.1169,300.9,2016-12-02,1824,43,289.8,6.5,D,,,,,
35.8827,-90.5448,320.0,2019-03-26,1850,80,291.8,29.7,D,,,,,
34.3344,-95.8347,329.0,2015-03-30,1945,81,302.0,21.7,D,,,,,
37.6554,-112.2516,320.6,2013-04-29,2101,43,305.6,12.1,D,,,,,
27.9232,-82.1774,314.1,2013-10-10,1854,26,298.8,6.0,D,,,,,
42.294,-106.8706,321.2,2019-09-02,512,100,293.2,19.4,N,,,,,
32.3728,-83.7322,309.3,2020-04-11,1901,36,298.0,7.2,D,,,,,
36.6898,-96.6841,303.9,2018-04-20,1737,53,276.7,7.2,D,,,,,
28.6879,-99.8748,313.6,2020-11-30,1720,73,287.7,12.5,D,,,,,
30.5395,-96.6891,303.6,2021-02-02,1719,55,291.7,3.3,D,,,,,
30.0342,-91.8904,304.1,2014-12-09,1714,58,293.3,5.9,D,,,,,
33.0083,-79.8892,321.5,2019-07-18,1836,27,301.3,9.7,D,,,,,
35.4821,-93.8906,322.1,2011-07-19,1706,50,304.7,7.3,D,0.0,416.74,36.31,22.53,2730.23
19.421,-155.024,324.5,2014-08-15,2100,70,296.7,17.0,D,,,,,
31.4,-108.7115,323.2,2018-05-03,1847,45,306.5,51.2,D,,,,,
63.5028,-157.6374,351.7,2015-06-21,2342,90,294.2,117.8,D,,,,,
38.5222,-95.2515,304.6,2018-04-07,1947,55,289.8,6.1,D,,,,,
30.0742,-95.2371,320.1,2014-09-04,1714,47,298.3,7.4,D,,,,,
32.0967,-84.79,331.8,2017-01-31,1848,87,296.3,29.5,D,,,,,
65.9445,-148.944,305.1,2015-07-23,647,63,288.1,9.5,N,,,,,
30.6924,-84.2276,310.6,2016-04-05,1606,61,296.6,12.7,D,,,,,
31.7333,-88.8891,388.2,2011-10-26,1913,100,303.6,189.0,D,0.0,389.68,26.29,6.82,989.31
46.4771,-113.9053,303.8,2016-09-28,544,57,285.6,10.2,N,,,,,
38.3976,-97.9601,308.5,2011-03-15,2011,64,292.4,16.1,D,0.0,442.08,16.22,-2.18,399.09
30.0527,-92.1881,318.7,2016-11-26,1900,79,294.9,33.3,D,,,,,
43.3195,-118.0746,349.1,2014-07-18,2031,92,322.1,73.6,D,,,,,
35.0638,-96.0087,329.7,2011-03-23,1921,82,303.3,28.7,D,0.0,426.47,24.58,10.74,855.98
44.4961,-108.2926,306.5,2016-11-09,2000,64,291.8,8.7,D,,,,,
42.1025,-88.1478,311.3,2019-03-23,1640,71,285.8,13.2,D,,,,,
19.3404,-155.0277,326.8,2012-12-11,1159,100,288.5,29.3,N,,,,,
32.09745,-95.28698,309.74,2021-11-02,1938,64,296.33,5.88,D,,,,,
43.0277,-98.6246,336.3,2012-06-13,1923,85,304.3,36.6,D,,,,,
30.9401,-89.6617,300.5,2011-02-08,1938,38,286.4,12.0,D,0.0,374.52,11.25,-2.16,521.29
33.2268,-87.5078,300.4,2014-11-18,1654,27,276.8,9.3,D,,,,,
37.5238,-96.98,305.4,2011-03-03,1807,61,284.4,34.4,D,0.0,386.19,19.84,1.84,697.56
30.5673,-91.8669,307.1,2021-03-04,1731,55,291.6,26.0,D,,,,,
30.7065,-94.1053,309.9,2015-02-13,1702,69,284.6,11.4,D,,,,,
30.8244,-96.7343,305.9,2014-02-13,1732,61,288.6,9.7,D,,,,,
47.70396,-115.4026,318.89,2021-07-29,1945,49,300.45,76.14,D,,,,,
42.2971,-83.1594,328.9,2013-07-03,1827,83,302.3,19.7,D,,,,,
19.4072,-155.2812,332.3,2014-04-16,1141,100,286.1,113.8,N,,,,,
33.4215,-110.8741,313.8,2013-04-16,612,88,285.0,83.1,N,,,,,
34.6709,-98.3424,309.5,2012-08-14,830,77,293.8,8.9,N,,,,,
67.4974,-143.7327,378.1,2017-07-10,2200,100,301.2,195.3,D,,,,,
39.3489,-97.1193,310.2,2019-09-23,1909,54,298.6,10.3,D,,,,,
47.62809,-115.97658,315.34,2021-08-15,1838,44,297.57,8.57,D,,,,,
41.4608,-81.6735,303.5,2014-12-26,1615,56,280.5,9.1,D,,,,,
34.5027,-99.2289,353.2,2013-07-05,1951,90,319.2,45.7,D,,,,,
34.7712,-76.8867,328.6,2012-02-28,1843,82,294.3,50.6,D,0.0,333.13,18.5,7.59,1042.6
32.0581,-88.8163,319.5,2011-09-10,1900,73,302.0,14.6,D,0.0,492.51,29.9,11.35,1343.14
31.0918,-83.1255,310.8,2012-03-13,1854,43,292.1,6.3,D,0.0,439.07,27.61,12.94,1491.23
31.4863,-93.21,321.6,2016-03-02,1932,80,294.5,17.5,D,,,,,
44.7615,-121.5621,382.5,2015-08-25,2102,100,306.1,164.6,D,,,,,
46.2258,-116.2045,350.7,2012-10-03,1918,96,299.7,140.1,D,,,,,
39.5534,-122.7809,333.4,2020-08-21,1838,77,299.2,72.8,D,,,,,
41.57667,-123.35577,303.58,2021-08-23,1006,56,282.52,8.98,N,,,,,
66.0565,-142.3207,323.4,2019-07-17,2105,81,294.0,17.6,D,,,,,
34.3516,-79.163,317.8,2011-06-04,1913,66,292.5,64.2,D,0.0,479.6,31.85,17.03,1940.25
19.4023,-155.2738,301.8,2011-07-30,1223,45,287.3,10.2,N,12.72,355.24,24.79,14.52,1652.14
42.4518,-122.1309,327.5,2020-11-24,2113,85,277.4,29.9,D,,,,,
34.2866,-117.8961,325.0,2020-09-09,529,100,293.2,67.4,N,,,,,
42.6866,-111.5912,305.9,2019-09-12,549,66,278.1,22.0,N,,,,,
36.0616,-89.9719,319.8,2018-09-15,1850,71,299.8,17.7,D,,,,,
63.417,-157.5877,309.0,2015-06-20,2107,60,294.9,19.0,D,,,,,
30.9401,-88.0195,309.8,2021-03-18,1919,64,298.7,7.8,D,,,,,
30.323490000000003,-83.28959,313.93,2021-10-22,1639,68,297.56,12.25,D,,,,,
36.8412,-92.402,300.6,2016-03-02,415,30,272.2,9.1,N,,,,,
38.6972,-90.1321,330.5,2012-08-01,1647,70,312.0,11.4,D,,,,,
31.6451,-90.667,306.1,2015-03-29,1726,56,292.4,19.6,D,,,,,
34.9074,-85.6189,309.5,2016-09-23,1724,41,294.6,39.3,D,,,,,
35.9684,-87.5481,364.2,2012-09-11,1641,100,300.0,94.7,D,,,,,
30.4545,-85.8716,323.3,2017-01-16,1618,81,293.9,28.1,D,,,,,
69.4296,-155.2214,305.5,2013-06-21,2306,54,293.8,5.3,D,,,,,
31.8292,-86.4678,329.2,2017-09-29,1618,83,298.6,37.3,D,,,,,
41.47068,-123.33039,344.14,2021-09-03,2055,92,298.24,93.69,D,,,,,
32.5277,-81.5411,304.2,2014-01-20,1642,58,287.9,15.0,D,,,,,
38.1209,-98.0802,318.0,2011-03-24,1647,78,285.1,77.3,D,1.04,421.98,10.81,-3.55,266.7
46.93298,-121.20744,312.89,2021-09-06,1019,86,284.51,14.16,N,,,,,
36.2725,-118.4988,309.7,2011-07-13,541,78,284.2,19.3,N,0.0,446.81,21.54,7.14,844.34
30.9779,-93.5459,375.0,2013-08-07,1720,94,303.1,194.0,D,,,,,
32.1348,-99.2902,316.4,2015-06-06,1921,59,297.6,28.6,D,,,,,
36.2867,-98.4471,302.8,2019-12-17,1927,51,280.8,11.5,D,,,,,
30.4559,-88.6642,318.9,2018-04-17,1843,75,298.0,40.3,D,,,,,
36.8143,-76.8567,320.4,2012-03-30,1801,68,291.0,21.6,D,0.0,449.71,21.62,5.62,910.3
65.2922,-156.1111,347.4,2015-06-24,2235,92,303.8,50.8,D,,,,,
41.7948,-123.1784,410.9,2014-08-29,1927,100,297.7,422.5,D,,,,,
40.264,-123.2837,379.4,2020-09-14,1002,100,297.1,199.2,N,,,,,
47.4858,-115.359,310.0,2015-09-27,2007,56,285.6,25.5,D,,,,,
33.85909,-92.88023,308.29,2021-10-06,1957,44,290.05,22.94,D,,,,,
33.2388,-83.8209,308.0,2011-02-15,1807,25,288.6,43.3,D,0.0,402.17,17.58,0.97,655.31
39.6225,-121.4623,353.3,2020-09-10,2131,73,303.7,86.4,D,,,,,
36.3615,-121.7479,355.4,2016-07-29,1953,98,300.3,577.7,D,,,,,
32.4179,-98.3749,321.2,2014-07-04,2015,44,299.8,18.8,D,,,,,
31.3931,-96.2059,305.5,2016-02-10,1738,38,291.7,10.6,D,,,,,
19.3858,-155.0903,328.4,2018-03-29,2306,71,299.7,135.2,D,,,,,
46.0836,-97.5562,310.2,2020-11-05,1722,70,286.6,12.8,D,,,,,
47.0089,-121.5117,321.5,2017-09-06,551,44,292.7,19.7,N,,,,,
45.8662,-92.6734,302.0,2018-10-24,1859,50,286.4,8.0,D,,,,,
65.9305,-153.7135,301.2,2015-08-06,2355,12,290.3,16.1,D,,,,,
32.0566,-81.4362,327.6,2021-03-08,1842,85,291.2,24.9,D,,,,,
43.687,-86.5048,300.8,2015-04-11,1834,0,289.1,4.2,D,,,,,
32.686,-98.627,336.6,2021-05-17,1940,88,301.8,31.6,D,,,,,
41.9603,-97.4262,304.1,2018-10-18,1754,58,291.7,8.5,D,,,,,
40.0656,-122.8271,310.8,2020-09-07,956,81,292.6,14.3,N,,,,,
42.2955,-83.1736,300.7,2018-07-25,359,32,290.4,7.3,N,,,,,
33.6031,-107.3968,303.6,2020-06-23,516,51,291.8,4.1,N,,,,,
36.059,-90.094,309.8,2013-12-02,1915,69,285.1,9.8,D,,,,,
30.7865,-86.9604,309.1,2018-10-16,1944,48,292.4,28.0,D,,,,,
67.2141,-144.7889,363.8,2015-06-25,2124,100,308.8,84.5,D,,,,,
31.4204,-85.9742,304.8,2019-01-10,1907,60,287.1,8.1,D,,,,,
35.0209,-96.5947,313.4,2012-03-04,1725,57,295.3,8.9,D,0.0,476.3,22.18,0.63,510.36
31.4671,-84.0459,309.5,2016-06-03,344,77,291.2,7.9,N,,,,,
41.6014,-94.7824,324.9,2014-04-25,1917,78,300.2,17.4,D,,,,,
43.5998,-89.3892,306.4,2011-04-29,1941,62,294.8,16.7,D,0.0,539.62,17.48,-0.81,575.55
34.2947,-97.3376,308.2,2011-01-29,1724,64,294.1,6.4,D,0.0,353.47,23.86,1.81,695.93
35.927,-86.5418,307.6,2019-03-17,1856,62,292.6,5.1,D,,,,,
65.02719,-145.81052,361.03,2021-08-02,2240,100,299.54,128.5,D,,,,,
34.1342,-80.4005,327.6,2015-06-15,1600,56,308.9,15.0,D,,,,,
37.4998,-91.9002,310.2,2016-10-05,1927,63,294.5,7.5,D,,,,,
32.5013,-94.9321,326.2,2011-09-06,1925,50,308.2,12.9,D,0.0,513.36,31.63,12.75,763.55
31.01555,-95.27541,325.98,2021-08-11,1728,79,297.19,32.49,D,,,,,
31.634,-86.3663,320.1,2013-10-11,1938,76,295.3,71.8,D,,,,,
34.9081,-90.8226,310.9,2013-05-24,1915,5,299.2,5.1,D,,,,,
30.5468,-83.4414,310.0,2016-11-10,1900,66,295.9,7.9,D,,,,,
48.0333,-119.1601,322.6,2012-09-10,2056,52,295.0,12.1,D,,,,,
47.5689,-99.0718,316.9,2015-04-10,1931,72,296.4,9.3,D,,,,,
40.399,-86.8637,310.3,2014-04-18,1551,62,292.4,57.5,D,,,,,
34.9085,-97.0908,310.8,2015-04-10,1928,52,299.8,6.4,D,,,,,
37.4614,-120.9765,301.3,2013-12-24,1839,46,286.8,8.2,D,,,,,
30.9126,-89.2463,308.3,2014-02-01,1707,60,288.9,13.6,D,,,,,
46.2482,-114.969,310.3,2019-09-04,501,80,290.9,26.8,N,,,,,
33.421,-110.8652,300.5,2019-03-03,921,29,281.4,7.4,N,,,,,
28.9985,-98.3696,326.5,2020-04-01,2002,75,307.6,15.2,D,,,,,
47.3264,-112.9537,443.4,2012-09-14,2031,100,296.6,624.3,D,,,,,
43.4613,-89.7612,315.4,2011-08-11,1710,39,300.3,7.4,D,0.0,502.7,28.17,9.6,1194.91
43.0263,-71.1518,309.9,2016-07-21,1545,46,298.1,4.4,D,,,,,
40.2795,-83.5469,307.7,2014-07-31,1640,37,294.6,4.6,D,,,,,
32.6995,-94.2971,319.1,2016-06-21,1714,60,296.9,12.0,D,,,,,
36.2811,-98.932,317.1,2019-03-18,1801,74,292.1,40.8,D,,,,,
46.1595,-115.6469,303.3,2014-10-29,2038,46,280.2,8.4,D,,,,,
31.7786,-84.3096,312.7,2012-10-22,1636,67,297.8,7.2,D,,,,,
30.4642,-91.3007,326.4,2012-10-19,1919,82,302.1,19.1,D,,,,,
41.13419,-123.15105,314.77,2021-08-20,2042,60,297.94,34.06,D,,,,,
34.9112,-84.7678,311.9,2020-09-08,1648,63,299.1,7.4,D,,,,,
33.7911,-111.2542,321.7,2020-06-18,1839,35,309.4,9.8,D,,,,,
37.5334,-96.3235,320.1,2018-04-16,1940,71,298.8,12.4,D,,,,,
36.7643,-99.1394,345.3,2015-04-10,1928,92,301.2,78.0,D,,,,,
30.6545,-83.9452,326.2,2011-03-16,1913,81,298.5,35.4,D,0.0,424.25,24.81,9.22,1164.78
32.7286,-80.8849,303.3,2016-03-21,1825,53,292.5,6.0,D,,,,,
41.6285,-87.1392,315.4,2017-07-20,1928,53,294.2,21.8,D,,,,,
30.6818,-88.4348,317.4,2016-07-18,1656,70,298.0,11.3,D,,,,,
33.0336,-114.6454,363.5,2013-05-20,1803,100,306.6,208.4,D,,,,,
35.1658,-103.6841,335.2,2012-03-04,2040,86,305.3,99.3,D,0.0,477.55,20.15,-2.21,179.08
33.0471,-79.8136,312.3,2019-02-09,1605,53,282.6,12.4,D,,,,,
31.3689,-110.2309,346.8,2011-06-13,2045,89,316.7,37.3,D,0.0,576.77,33.16,13.03,556.16
38.5816,-106.1492,307.3,2018-11-29,1832,44,274.7,30.1,D,,,,,
48.7914,-101.6963,321.5,2018-05-21,2014,61,307.5,13.4,D,,,,,
32.6738,-95.9473,302.7,2014-09-20,510,51,290.5,22.0,N,,,,,
45.6972,-123.0251,311.8,2018-05-13,2103,61,301.0,7.3,D,,,,,
41.4599,-81.6785,321.4,2016-08-27,1603,77,301.9,14.3,D,,,,,
30.5808,-88.8728,305.8,2015-01-21,1831,36,289.8,35.7,D,,,,,
31.7366,-101.8062,337.8,2020-08-25,1950,29,315.6,22.7,D,,,,,
40.3913,-79.8542,312.5,2020-05-21,1634,0,295.6,7.5,D,,,,,
44.7743,-108.1702,337.2,2012-04-23,2031,87,311.7,29.1,D,0.0,529.02,30.83,4.36,297.01
34.591,-97.5796,318.3,2019-03-17,1856,77,297.3,95.8,D,,,,,
44.6645,-105.3282,301.9,2017-04-11,1811,50,290.4,3.5,D,,,,,
33.17,-108.513,305.4,2021-06-06,535,64,287.8,11.9,N,,,,,
45.9773,-116.2554,332.2,2020-10-08,2019,88,298.2,53.5,D,,,,,
37.0201,-96.2977,346.4,2014-04-05,1940,93,288.5,53.1,D,,,,,
42.2979,-83.1561,306.9,2019-06-28,757,70,292.6,11.2,N,,,,,
38.94847,-81.92593000000002,306.25,2021-10-20,1832,48,294.75,5.3,D,,,,,
32.8281,-86.9132,363.9,2019-10-24,1648,100,297.5,112.6,D,,,,,
37.3022,-121.552,343.5,2020-08-22,2100,75,313.8,38.0,D,,,,,
