latitude,longitude,brightness,acq_date,acq_time,confidence,bright_t31,frp,daynight,precipitation,solar_radiation,max_temp,min_temp,vapor_pressure
43.1849,-93.534,325.6,2021-04-03,1922,75,304.2,14.8,D,,,,,
30.3316,-88.4864,310.2,2012-10-19,1919,22,300.1,5.9,D,,,,,
33.1906,-85.6426,328.6,2020-11-02,1830,86,291.1,67.8,D,,,,,
37.6826,-109.8617,373.8,2019-07-29,1958,100,303.0,361.1,D,,,,,
39.1733,-96.8566,343.7,2016-10-09,1903,93,296.6,140.7,D,,,,,
30.1422,-99.6964,316.9,2016-02-04,1950,23,294.0,12.4,D,,,,,
34.7398,-94.4442,319.4,2021-03-29,1902,77,295.8,39.4,D,,,,,
34.1296,-95.6791,315.5,2017-12-01,1713,76,291.6,12.9,D,,,,,
36.022,-89.913,326.7,2021-06-20,1930,78,303.7,23.4,D,,,,,
46.19189,-110.39643999999998,323.53,2021-08-01,451,100,287.15,35.73,N,,,,,
29.0762,-97.7025,311.4,2017-02-01,1931,49,300.6,7.0,D,,,,,
31.4223,-85.9829,300.6,2018-01-23,1907,35,288.4,4.3,D,,,,,
34.1727,-119.0737,328.2,2012-06-29,1922,72,303.9,63.7,D,,,,,
30.2895,-85.7295,310.2,2012-01-29,1655,53,281.3,26.6,D,0.0,357.71,17.7,2.76,744.89
32.2845,-99.2106,315.4,2012-03-24,1701,56,300.1,18.4,D,0.0,536.13,28.26,6.18,946.39
26.9336,-97.866,318.5,2019-03-21,2008,56,289.5,14.5,D,,,,,
38.3779,-98.4111,318.4,2012-08-28,1806,53,304.8,29.8,D,,,,,
34.0543,-105.7943,322.2,2013-08-15,1808,52,305.7,11.2,D,,,,,
35.92278,-91.06122,347.23,2021-11-08,1719,95,296.85,131.49,D,,,,,
48.70399999999999,-120.039,302.6,2021-07-23,635,45,278.3,40.8,N,,,,,
45.7771,-113.9515,315.6,2020-10-20,2043,76,280.4,16.6,D,,,,,
29.39803,-81.74794,304.49,2021-11-08,1900,56,294.27,7.77,D,,,,,
31.7211,-84.2635,306.4,2017-01-15,1848,64,278.0,7.7,D,,,,,
33.9559,-93.6921,313.6,2020-11-04,1957,74,275.4,43.3,D,,,,,
36.0343,-80.3218,310.4,2011-04-18,1819,45,297.6,6.0,D,0.0,514.02,26.3,7.7,1050.69
33.0889,-86.8067,303.9,2018-05-15,351,57,293.7,4.9,N,,,,,
39.3784,-95.1761,304.5,2017-02-05,1909,59,281.9,10.8,D,,,,,
27.5995,-81.2944,311.2,2018-01-18,1847,71,288.0,11.1,D,,,,,
31.2776,-101.1071,306.4,2011-04-27,432,55,292.3,10.5,N,0.0,438.42,25.51,10.62,469.41
31.812,-86.7226,321.3,2015-10-20,1655,79,295.1,27.3,D,,,,,
38.7977,-92.7304,306.9,2012-04-18,1653,54,294.1,5.3,D,0.0,494.22,23.65,8.09,1078.58
35.3466,-80.44800000000002,303.5,2011-10-22,1622,53,290.8,5.2,D,0.0,364.59,19.14,4.17,822.7
63.0355,-162.9691,307.2,2015-06-22,2055,57,291.5,49.7,D,,,,,
31.90391,-90.42644,304.17,2021-11-16,1949,52,293.23,15.5,D,,,,,
32.6434,-85.5978,320.0,2014-10-17,1831,78,296.8,38.3,D,,,,,
32.6309,-98.3471,323.4,2012-03-23,1932,72,297.6,23.9,D,0.0,512.73,22.78,4.47,840.1
35.7285,-90.6573,316.5,2012-03-01,1654,61,292.8,10.7,D,0.0,447.94,23.06,2.9,752.05
40.3071,-89.0149,307.9,2012-08-17,1826,36,291.3,19.9,D,,,,,
34.1774,-81.9435,311.6,2011-09-29,1616,50,297.9,6.1,D,0.0,373.74,29.82,17.12,1830.37
44.2065,-122.6229,328.7,2020-09-09,1907,54,301.9,12.8,D,,,,,
32.2927,-99.5845,338.4,2016-01-30,1932,90,302.7,68.5,D,,,,,
30.013,-91.0122,318.4,2016-12-12,1900,72,294.3,24.6,D,,,,,
27.1241,-82.3171,323.5,2021-02-26,1804,76,294.5,123.0,D,,,,,
41.5312,-96.0038,340.6,2011-04-06,1935,78,298.1,37.2,D,0.0,470.81,18.79,2.25,420.47
40.0475,-123.0223,319.3,2020-09-20,1850,70,297.1,20.8,D,,,,,
44.5445,-115.3617,324.03,2021-09-03,533,100,284.16,25.02,N,,,,,
37.9629,-99.9663,322.8,2016-04-02,1712,70,301.1,28.5,D,,,,,
44.8978,-120.3374,301.7,2017-06-21,621,26,288.2,9.3,N,,,,,
41.4687,-85.3509,324.7,2013-10-12,1704,81,297.6,38.1,D,,,,,
25.427,-80.3994,330.0,2017-05-15,1626,83,300.6,34.0,D,,,,,
31.0355,-92.5063,311.3,2011-04-13,1624,64,298.2,32.3,D,0.0,532.78,27.55,9.24,1166.41
30.3086,-91.2549,316.6,2011-11-25,1925,72,293.8,11.9,D,0.0,328.81,23.74,7.64,1046.16
33.3611,-79.4369,301.7,2021-04-03,1919,48,289.4,39.4,D,,,,,
43.0034,-109.4381,308.7,2012-09-15,2113,48,292.6,38.2,D,,,,,
26.9127,-81.8276,303.1,2016-02-11,1817,53,292.1,14.4,D,,,,,
41.3948,-95.8923,304.3,2016-11-20,1940,58,282.5,9.2,D,,,,,
40.2797,-106.0905,315.2,2020-10-22,512,47,284.2,16.5,N,,,,,
40.9766,-121.8361,333.1,2017-09-13,2113,84,303.6,25.9,D,,,,,
42.6079,-123.7354,301.3,2013-08-05,943,17,289.4,16.0,N,,,,,
37.2939,-121.4837,359.0,2020-08-22,2100,99,308.7,92.6,D,,,,,
31.0199,-95.7235,309.4,2016-01-29,1714,68,293.6,7.5,D,,,,,
32.6318,-86.8931,306.9,2019-01-09,1824,64,286.5,43.7,D,,,,,
33.6427,-95.9927,308.9,2019-04-15,2003,61,296.9,12.3,D,,,,,
32.0426,-97.555,305.5,2011-12-29,1913,61,291.8,18.6,D,0.0,348.39,19.86,-1.18,560.35
41.2719,-121.2817,320.5,2014-08-01,937,100,290.9,53.8,N,,,,,
30.6377,-98.0558,301.5,2011-02-22,432,42,283.9,8.4,N,0.0,298.84,17.07,6.92,996.05
30.6115,-83.7062,323.7,2011-03-08,1824,81,297.1,46.2,D,0.0,457.63,23.14,5.39,896.27
45.5765,-114.9947,322.8,2013-08-17,1753,79,287.2,112.2,D,,,,,
34.0157,-79.8147,313.5,2017-04-02,1819,56,300.6,8.5,D,,,,,
26.5889,-80.6488,315.8,2018-03-08,1619,71,296.8,12.4,D,,,,,
39.8093,-104.8291,316.0,2014-03-14,2018,63,298.8,8.9,D,,,,,
27.5696,-98.1576,315.7,2016-03-04,1745,55,305.3,13.8,D,,,,,
30.6041,-86.6233,327.1,2012-03-20,1901,80,305.0,15.2,D,0.0,395.84,26.71,16.32,1854.78
37.2094,-94.148,303.4,2011-11-05,1951,56,290.3,10.6,D,0.0,303.17,17.04,1.27,669.55
36.5311,-96.2463,325.6,2021-04-02,2016,77,296.6,93.0,D,,,,,
47.8737,-109.8887,315.9,2015-04-20,1823,61,298.8,7.5,D,,,,,
46.3461,-119.2406,305.5,2021-01-22,1912,0,270.9,12.8,D,,,,,
34.525,-92.1014,302.9,2017-12-02,1932,33,286.4,5.0,D,,,,,
26.8351,-81.9179,330.4,2018-06-07,1602,81,294.8,29.0,D,,,,,
61.298,-159.8176,329.7,2015-06-29,2240,74,299.6,32.5,D,,,,,
48.0264,-120.6267,300.7,2014-08-11,1012,27,290.6,5.0,N,,,,,
48.7175,-99.0093,307.1,2015-10-19,1930,61,295.8,4.7,D,,,,,
41.0563,-91.866,308.7,2020-04-21,1622,62,288.2,41.5,D,,,,,
39.9277,-123.075,353.5,2012-08-26,619,100,295.0,72.5,N,,,,,
35.0444,-97.192,318.7,2017-01-30,1945,67,294.3,12.6,D,,,,,
28.4846,-81.1373,321.1,2013-04-16,1637,68,292.8,33.1,D,,,,,
47.8157,-98.1872,348.1,2015-05-01,1805,82,303.3,91.5,D,,,,,
32.9376,-92.9182,313.2,2017-11-25,1926,73,293.7,10.7,D,,,,,
33.4112,-80.7313,320.1,2017-02-14,1901,78,295.0,36.7,D,,,,,
39.7625,-99.3217,320.5,2012-03-23,1934,76,297.4,15.0,D,0.0,407.55,21.11,2.88,458.75
30.0029,-93.1321,308.2,2021-01-17,1854,58,288.4,33.2,D,,,,,
31.8285,-87.7145,309.1,2017-04-25,1649,56,296.2,6.1,D,,,,,
48.76363,-119.16429,398.77,2021-08-13,928,100,284.26,855.81,N,,,,,
36.61334,-118.88702,339.47,2021-09-27,620,100,291.45,91.43,N,,,,,
37.1875,-95.9127,317.8,2021-04-11,1652,72,299.6,21.5,D,,,,,
45.5624,-105.9436,421.3,2012-07-02,846,100,311.4,809.6,N,,,,,
37.8147,-79.0106,313.2,2019-09-11,1844,28,300.0,9.1,D,,,,,
33.3708,-91.4767,326.0,2015-08-16,1926,48,307.5,15.1,D,,,,,
39.4704,-84.3803,306.2,2011-07-12,733,67,293.5,6.1,N,0.0,407.04,33.55,21.94,2633.46
37.5342,-87.8137,306.3,2018-10-23,1636,49,294.7,5.2,D,,,,,
64.0319,-157.9334,312.4,2015-06-30,31,31,290.9,65.8,D,,,,,
48.9514,-118.4128,304.6,2015-08-23,558,30,283.2,9.3,N,,,,,
37.5131,-97.9817,328.8,2015-03-28,1959,80,300.6,27.7,D,,,,,
37.6954,-93.2266,300.1,2016-11-29,1933,26,288.7,4.7,D,,,,,
37.839,-89.1317,313.7,2016-03-28,1653,70,292.0,11.2,D,,,,,
32.8337,-93.0685,334.6,2020-09-06,1701,86,299.5,29.3,D,,,,,
29.8938,-82.2994,322.7,2014-08-06,1606,71,297.7,14.6,D,,,,,
32.2865,-86.3166,322.0,2016-08-08,1848,35,300.1,12.5,D,,,,,
45.9103,-114.5897,312.1,2015-09-12,1907,55,297.4,15.0,D,,,,,
45.029,-109.261,376.7,2021-06-14,2010,100,321.0,122.6,D,,,,,
36.2104,-89.9757,314.3,2019-04-02,1718,73,295.7,18.1,D,,,,,
36.2302,-121.6459,304.1,2016-08-29,944,58,292.3,11.2,N,,,,,
32.537040000000005,-96.06657,308.61,2021-10-21,351,75,289.66,47.05,N,,,,,
33.0094,-110.768,311.2,2012-04-30,933,82,289.1,15.7,N,0.0,527.89,31.44,12.19,524.29
37.2715,-119.3741,337.2,2014-07-29,1832,47,294.6,53.3,D,,,,,
47.7955,-96.0107,321.6,2018-06-05,1930,37,305.7,7.7,D,,,,,
27.8242,-80.9344,318.1,2017-07-03,1841,40,296.3,8.0,D,,,,,
48.41783,-118.52235,332.0,2021-08-16,546,75,297.79,27.38,N,,,,,
32.5767,-98.6132,323.8,2011-04-16,2009,65,308.5,21.2,D,0.0,558.91,24.72,2.42,271.05
30.7969,-91.5918,328.1,2011-04-20,1944,43,303.6,35.7,D,0.0,331.88,31.13,21.69,2593.74
30.5126,-103.1235,378.7,2011-05-12,2045,100,316.8,653.8,D,0.0,547.39,29.8,10.91,479.16
35.5386,-82.6486,308.7,2020-10-21,1629,63,294.6,5.9,D,,,,,
35.4739,-95.0043,301.0,2018-02-25,1952,33,290.9,5.5,D,,,,,
40.53067,-121.33658,320.73,2021-08-26,1038,100,280.85,56.93,N,,,,,
40.3921,-79.8442,301.0,2021-03-20,1550,0,287.7,7.7,D,,,,,
46.1394,-116.9755,316.5,2015-07-06,1007,93,289.5,16.5,N,,,,,
33.4458,-88.5766,308.0,2018-04-19,1655,50,296.0,6.5,D,,,,,
43.1402,-119.5941,367.2,2017-07-12,2156,100,313.2,730.3,D,,,,,
35.1959,-111.5474,334.3,2012-04-24,1756,79,308.9,47.8,D,0.0,539.93,23.85,4.46,420.48
31.5372,-83.0998,310.3,2013-03-07,1901,70,286.8,13.6,D,,,,,
31.8013,-102.0879,300.9,2019-09-13,451,35,290.7,3.3,N,,,,,
32.1321,-85.3202,305.6,2013-03-08,1630,62,289.9,6.5,D,,,,,
31.5205,-88.9861,309.5,2017-03-29,1843,50,291.9,15.0,D,,,,,
32.6124,-98.1817,316.7,2018-02-26,1720,57,293.6,13.1,D,,,,,
41.9082,-120.6495,336.6,2013-11-14,1926,90,288.0,75.5,D,,,,,
30.9656,-103.3595,309.6,2017-01-03,2002,68,289.8,7.1,D,,,,,
32.3123,-94.0793,309.6,2017-09-08,1738,24,294.9,18.9,D,,,,,
47.82899999999999,-120.4574,301.6,2016-09-23,527,43,280.0,17.2,N,,,,,
33.9813,-80.4595,311.1,2015-08-19,1643,24,292.1,15.3,D,,,,,
36.5584,-91.7721,382.8,2011-03-23,1921,100,308.0,159.7,D,0.0,326.31,24.17,13.9,1587.26
35.2325,-77.9626,331.3,2017-10-06,1800,85,297.3,51.9,D,,,,,
36.2598,-118.6108,364.3,2020-09-14,1928,94,289.4,427.9,D,,,,,
40.7302,-96.9109,325.0,2019-04-23,1916,81,296.3,28.5,D,,,,,
38.8635,-114.7593,337.5,2021-01-13,2100,91,277.7,52.0,D,,,,,
38.5383,-97.8143,305.0,2018-03-10,1742,60,279.2,8.4,D,,,,,
67.1438,-141.3388,341.9,2017-07-14,2330,92,292.1,409.0,D,,,,,
31.7272,-85.6372,317.5,2013-08-29,1818,71,292.4,57.8,D,,,,,
31.945,-103.0527,305.6,2016-04-27,504,65,285.4,9.5,N,,,,,
33.479,-81.4837,308.2,2016-08-19,1655,28,282.1,14.4,D,,,,,
33.2026,-82.7078,307.6,2015-10-21,1913,58,295.6,14.2,D,,,,,
48.77192,-118.2674,315.64,2021-08-12,1024,92,291.63,19.95,N,,,,,
38.4898,-82.6605,307.7,2014-04-17,1647,36,295.6,7.2,D,,,,,
38.5973,-82.829,319.5,2018-07-01,1826,0,300.1,14.3,D,,,,,
38.1297,-96.4997,319.3,2019-04-09,1903,75,276.7,46.6,D,,,,,
32.7525,-83.9522,316.3,2013-03-27,1837,77,291.5,17.4,D,,,,,
48.3663,-116.3102,330.5,2013-09-26,1842,87,285.6,35.1,D,,,,,
32.8621,-84.4629,316.2,2016-03-15,1901,61,303.9,8.1,D,,,,,
30.3705,-83.8473,308.5,2013-02-28,1854,67,290.6,7.7,D,,,,,
44.137,-115.5315,311.0,2016-09-07,1901,56,289.7,11.6,D,,,,,
47.8909,-115.3042,302.4,2017-09-06,959,14,287.0,6.2,N,,,,,
35.9748,-96.4467,314.7,2012-08-03,433,84,299.9,7.7,N,,,,,
63.3482,-155.0438,333.0,2019-07-08,2112,48,301.8,50.0,D,,,,,
36.2888,-112.5851,332.8,2020-07-20,1838,41,302.7,20.4,D,,,,,
30.4747,-99.96,323.0,2021-01-26,1713,70,291.5,27.5,D,,,,,
28.6833,-96.0289,314.2,2017-11-30,1631,46,292.6,60.9,D,,,,,
31.4424,-86.1735,308.2,2017-11-01,1836,65,293.4,14.3,D,,,,,
31.7717,-95.7936,301.4,2019-11-03,1725,47,289.9,4.5,D,,,,,
36.2262,-118.3126,346.5,2017-08-13,2017,91,302.4,362.4,D,,,,,
26.4672,-80.2253,341.7,2018-05-04,1614,89,300.0,40.2,D,,,,,
39.4806,-122.2909,308.9,2013-03-23,1903,35,296.9,5.2,D,,,,,
37.9215,-95.7333,323.3,2020-04-08,2011,72,302.6,55.6,D,,,,,
34.6137,-91.7032,350.2,2013-06-29,1850,90,304.0,153.0,D,,,,,
35.8184,-106.5651,376.5,2017-06-15,2034,100,314.0,196.3,D,,,,,
32.4721,-88.2216,321.6,2016-10-05,1612,77,295.5,54.1,D,,,,,
31.807,-100.233,320.2,2021-06-21,1655,55,295.7,21.6,D,,,,,
48.7466,-95.507,335.5,2018-05-06,1734,89,287.8,34.8,D,,,,,
41.7662,-123.6144,322.4,2017-08-19,1013,100,291.9,20.9,N,,,,,
32.7362,-85.4923,316.2,2021-03-11,1913,70,296.4,15.6,D,,,,,
36.116,-97.482,338.6,2017-02-10,1749,91,294.8,85.2,D,,,,,
34.1052,-80.7702,321.0,2011-04-13,1623,80,299.7,16.1,D,0.0,500.72,24.28,7.47,1034.18
34.2232,-90.4919,320.1,2011-06-03,1831,55,291.4,35.2,D,0.0,441.15,36.58,22.42,2711.2
64.8755,-159.9304,345.0,2015-06-25,13,94,295.8,194.9,D,,,,,
22.0105,-159.7003,314.5,2015-03-06,2349,61,301.5,8.7,D,,,,,
43.8163,-118.9432,331.5,2016-11-03,1855,87,281.7,32.9,D,,,,,
38.8212,-97.9507,317.2,2012-03-27,1730,67,302.5,8.0,D,0.0,357.48,25.6,12.24,1244.39
42.2341,-120.7858,336.5,2018-10-19,1838,89,293.5,75.4,D,,,,,
29.7243,-96.2372,311.0,2016-01-28,1944,69,293.1,8.2,D,,,,,
37.2256,-122.3114,336.5,2020-08-18,1946,72,293.1,177.0,D,,,,,
42.768,-121.007,330.3,2021-07-22,2110,49,314.1,10.3,D,,,,,
33.60686,-91.86195,306.91,2021-11-16,1951,56,291.61,18.88,D,,,,,
42.2991,-83.1547,322.4,2012-08-25,358,100,292.0,41.7,N,,,,,
34.16493,-119.05696,312.28,2021-10-12,2059,61,300.63,5.75,D,,,,,
38.5799,-108.7186,310.2,2018-08-19,531,79,287.6,14.1,N,,,,,
36.3062,-91.3878,313.2,2018-04-29,1909,62,298.5,8.0,D,,,,,
41.2932,-75.7579,319.5,2016-05-12,1802,50,299.6,8.7,D,,,,,
37.7717,-119.8946,309.6,2013-09-01,512,55,284.9,94.9,N,,,,,
35.689,-119.2446,314.5,2019-10-02,1903,36,301.9,8.0,D,,,,,
34.3706,-90.8027,320.2,2019-09-22,1648,63,301.8,8.5,D,,,,,
64.3569,-148.9958,348.3,2015-06-25,2318,95,296.9,151.6,D,,,,,
39.4652,-74.5625,345.6,2017-02-20,1646,89,288.6,406.1,D,,,,,
48.5726,-116.5254,313.7,2011-10-18,2007,74,278.5,43.9,D,0.0,220.74,10.98,0.17,618.34
44.3381,-114.931,354.5,2012-08-14,1931,97,299.3,388.7,D,,,,,
46.2564,-118.2397,305.1,2012-03-07,2115,61,287.6,9.3,D,0.0,370.14,9.05,-5.55,404.01
62.4884,-158.1505,315.0,2015-06-28,2348,27,296.7,15.0,D,,,,,
39.3151,-86.0497,317.9,2019-04-09,1903,71,300.0,12.2,D,,,,,
33.0302,-94.3307,313.4,2020-07-18,1713,35,297.4,4.9,D,,,,,
34.7434,-81.6576,303.2,2019-01-11,1635,55,279.8,12.5,D,,,,,
32.143,-97.976,342.1,2021-05-03,1930,90,303.8,53.4,D,,,,,
38.66,-97.7406,325.5,2016-06-30,1706,71,303.9,19.2,D,,,,,
26.7432,-98.2372,337.3,2011-11-10,2007,88,303.5,49.8,D,0.0,331.26,21.05,7.31,369.6
44.59815,-115.29498,316.2,2021-09-17,2108,46,299.22,14.56,D,,,,,
38.05,-94.0552,306.2,2012-01-06,1647,49,285.4,15.3,D,0.0,247.2,17.81,1.81,695.88
33.7045,-91.9194,314.6,2014-09-09,1908,28,297.4,8.2,D,,,,,
33.4365,-117.4625,337.2,2015-04-28,2054,75,314.5,27.7,D,,,,,
46.1587,-107.4273,326.0,2015-03-10,2014,82,296.7,21.1,D,,,,,
64.9659,-155.4183,311.9,2015-06-25,2318,70,296.9,12.1,D,,,,,
42.9255,-122.76155,354.98,2021-08-12,2131,97,306.94,88.75,D,,,,,
42.8544,-91.9808,309.5,2021-04-05,351,77,284.7,14.7,N,,,,,
65.449,-154.1176,311.2,2013-07-13,2034,65,293.7,46.0,D,,,,,
33.4113,-110.8773,324.6,2019-03-05,2010,79,301.3,46.6,D,,,,,
34.3383,-111.2093,347.5,2016-11-02,1815,95,295.4,56.4,D,,,,,
48.3677,-103.2138,326.9,2019-05-30,1937,73,307.9,15.2,D,,,,,
45.8787,-119.8305,314.7,2012-09-06,1937,0,301.8,18.6,D,,,,,
33.51089,-94.35172,315.61,2021-09-02,1652,52,299.23,9.78,D,,,,,
47.1781,-120.775,318.9,2012-08-17,627,98,291.6,42.5,N,,,,,
32.9406,-92.9763,317.3,2015-12-19,1855,77,288.7,52.5,D,,,,,
33.0184,-79.8803,308.1,2015-06-18,705,73,294.0,7.3,N,,,,,
40.6411,-89.6456,304.9,2015-09-01,411,62,293.8,5.4,N,,,,,
36.6641,-119.4243,351.8,2017-10-23,1845,96,300.2,65.5,D,,,,,
30.0375,-95.8812,323.1,2017-05-24,1931,69,303.6,12.3,D,,,,,
38.9789,-111.2107,325.5,2012-04-24,1755,68,310.9,21.1,D,0.0,497.96,25.67,8.27,396.44
33.02,-79.876,303.3,2021-06-30,725,54,292.1,5.6,N,,,,,
33.328,-110.736,342.7,2021-06-14,1830,54,325.6,26.3,D,,,,,
39.98785,-111.81927,322.67,2021-09-10,2059,41,303.81,25.93,D,,,,,
41.2963,-75.7496,322.7,2017-07-20,1609,51,301.0,12.3,D,,,,,
30.0261,-99.2189,317.9,2012-07-12,1714,36,298.7,6.6,D,,,,,
46.448,-116.5563,312.4,2014-10-10,2007,60,299.1,25.4,D,,,,,
35.9859,-86.5729,310.4,2013-09-30,1641,37,294.5,4.9,D,,,,,
41.0831,-97.0112,305.9,2015-04-14,1723,44,287.6,3.5,D,,,,,
36.66645,-118.9462,401.69,2021-10-05,531,100,292.86,602.33,N,,,,,
29.8255,-95.1108,346.5,2014-02-14,851,100,280.4,274.2,N,,,,,
46.7189,-120.5766,359.8,2017-06-28,1824,99,307.7,318.2,D,,,,,
30.6358,-86.473,326.9,2018-02-17,1901,63,285.6,22.4,D,,,,,
30.3745,-92.3747,321.2,2018-05-14,1650,53,305.6,11.0,D,,,,,
45.4418,-117.9229,327.6,2012-08-06,1842,71,312.1,16.3,D,,,,,
34.3388,-97.2787,317.3,2021-03-07,1939,28,298.4,8.7,D,,,,,
40.2037,-76.836,322.2,2017-08-01,1813,22,307.6,11.0,D,,,,,
33.4197,-110.865,328.4,2018-09-07,1804,68,309.6,14.0,D,,,,,
34.901,-112.8294,328.1,2020-07-21,1744,66,299.1,93.2,D,,,,,
37.7965,-89.8909,315.3,2012-01-09,1856,76,284.5,19.1,D,0.0,248.8,10.59,-2.84,495.66
39.9736,-89.1594,333.4,2015-03-31,1852,86,298.9,35.7,D,,,,,
31.6472,-90.3505,304.4,2017-10-31,1618,59,290.1,21.4,D,,,,,
30.6528,-84.1621,311.7,2014-03-10,1901,50,299.0,5.7,D,,,,,
59.2683,-160.2579,381.6,2015-06-23,2139,100,302.8,239.6,D,,,,,
48.252,-99.057,314.6,2021-05-04,1830,60,294.8,52.1,D,,,,,
38.1891,-97.7418,311.0,2021-03-28,1958,61,296.0,9.8,D,,,,,
33.277,-110.884,341.3,2021-06-09,1950,71,295.7,242.8,D,,,,,
33.2358,-87.5125,301.2,2013-07-15,748,39,290.9,3.3,N,,,,,
31.6955,-86.8041,300.3,2011-03-08,1648,24,284.5,3.8,D,0.0,450.8,21.93,3.39,778.56
32.0671,-95.8386,336.3,2014-01-22,1945,78,288.8,40.4,D,,,,,
41.8552,-83.7723,302.8,2016-06-09,310,51,284.0,16.3,N,,,,,
32.2121,-81.0283,320.3,2013-02-03,1901,80,290.9,37.7,D,,,,,
29.6365,-92.1602,301.7,2015-01-29,820,44,281.0,12.5,N,,,,,
65.7001,-148.2449,311.8,2019-06-23,830,83,268.0,72.9,N,,,,,
33.4415,-88.56700000000002,301.9,2013-10-25,1636,42,289.9,5.3,D,,,,,
35.1666,-93.6478,305.6,2016-01-29,1850,62,289.2,27.0,D,,,,,
38.7656,-96.3974,310.8,2014-04-18,1910,44,297.4,9.3,D,,,,,
35.0408,-80.1908,308.3,2017-12-19,1837,67,290.9,7.1,D,,,,,
30.1799,-84.5077,321.5,2021-04-05,1906,31,293.4,18.7,D,,,,,
66.4597,-141.4987,306.6,2019-07-25,2032,41,282.2,27.5,D,,,,,
30.4627,-98.0177,308.1,2013-04-05,2009,0,284.0,16.8,D,,,,,
43.3068,-94.1617,311.4,2019-03-28,1658,71,276.7,21.3,D,,,,,
39.971,-80.547,309.8,2013-08-17,1616,68,295.6,7.5,D,,,,,
41.0457,-93.5011,326.0,2014-03-23,1653,84,283.3,40.8,D,,,,,
35.0718,-89.1767,313.1,2019-10-20,1849,69,295.8,15.1,D,,,,,
36.5787,-83.98200000000001,317.7,2016-04-17,1629,70,301.9,9.7,D,,,,,
30.0929,-95.5953,322.4,2011-06-18,1750,31,302.8,37.3,D,0.0,429.61,38.19,26.46,1354.85
31.8966,-95.504,313.4,2011-01-07,1938,74,292.2,11.4,D,0.0,337.04,21.03,2.51,731.72
32.2553,-90.9237,311.5,2013-03-29,1649,60,295.5,7.6,D,,,,,
41.7183,-85.936,311.2,2018-04-26,1840,29,297.3,4.1,D,,,,,
30.101,-82.7328,315.2,2013-03-15,1637,73,300.0,14.9,D,,,,,
33.7101,-90.163,304.2,2016-03-21,1648,35,290.3,5.1,D,,,,,
36.8301,-77.4038,315.7,2013-09-02,1755,70,297.9,17.2,D,,,,,
29.8543,-91.8152,302.2,2016-12-10,1738,51,284.0,46.8,D,,,,,
32.3419,-89.5591,315.9,2011-04-14,1843,60,297.0,31.1,D,0.0,517.62,27.06,7.69,1049.8
32.2385,-82.3723,324.6,2017-08-21,1612,75,297.4,14.5,D,,,,,
31.8656,-87.3887,302.3,2014-03-13,1932,29,290.8,10.2,D,,,,,
33.44635,-95.90555,320.13,2021-08-31,1705,63,301.01,8.12,D,,,,,
32.9977,-110.7706,303.9,2016-04-25,516,57,291.2,8.4,N,,,,,
29.2229,-95.8121,311.5,2013-03-15,1638,59,295.3,27.9,D,,,,,
32.9855,-98.5977,301.3,2011-12-29,1914,46,291.1,11.7,D,0.0,339.2,20.37,-1.14,562.1
31.1309,-94.3175,373.1,2015-03-30,1945,94,300.0,149.0,D,,,,,
34.4557,-82.6799,305.8,2018-04-28,1649,41,295.6,7.3,D,,,,,
31.1245,-84.41,339.4,2018-11-20,1836,0,290.3,64.0,D,,,,,
30.8509,-92.6408,316.7,2011-07-23,438,93,292.4,20.8,N,9.71,311.35,35.04,23.5,2894.75
30.9363,-88.0177,315.8,2012-08-13,1848,62,298.6,15.0,D,,,,,
36.2473,-89.845,310.3,2015-10-18,1706,69,296.2,7.7,D,,,,,
30.4205,-83.6811,306.6,2011-03-08,1648,58,295.2,14.1,D,0.0,462.85,23.6,5.37,894.69
46.12567,-110.27022,337.04,2021-07-26,2049,78,287.47,67.67,D,,,,,
31.4856,-84.1727,308.1,2016-03-21,1825,32,293.3,16.3,D,,,,,
36.2297,-96.6927,310.0,2021-03-28,1957,57,297.7,7.9,D,,,,,
47.97975,-120.38241,330.51,2021-09-04,618,100,281.78,59.77,N,,,,,
37.9494,-102.9459,301.5,2021-03-16,1754,26,284.7,4.1,D,,,,,
47.1134,-114.8788,327.8,2017-08-18,520,100,293.1,32.2,N,,,,,
31.3078,-96.5922,311.3,2020-11-17,1925,66,297.8,11.7,D,,,,,
34.6315,-82.5776,309.8,2017-06-07,1629,45,296.6,4.8,D,,,,,
39.6472,-117.4458,363.5,2012-08-06,2024,93,309.2,275.2,D,,,,,
32.4241,-88.89746,329.0,2021-12-01,1906,86,283.86,27.2,D,,,,,
33.1457,-81.1371,335.2,2018-10-29,1913,89,295.8,147.0,D,,,,,
38.7,-90.1277,302.4,2012-09-12,758,49,291.1,5.7,N,,,,,
40.637,-89.6325,314.9,2014-07-15,1640,0,289.1,14.2,D,,,,,
34.1378,-100.5239,336.9,2011-06-12,1648,84,310.9,178.8,D,0.0,525.91,40.63,20.32,911.86
29.7152,-81.2725,312.3,2015-02-13,1836,71,284.5,13.0,D,,,,,
44.347,-109.8491,453.8,2019-09-04,2018,94,312.1,766.0,D,,,,,
34.5517,-77.4443,312.7,2021-03-30,1628,69,295.2,21.7,D,,,,,
48.343,-118.492,348.0,2021-07-23,455,100,290.7,237.4,N,,,,,
32.9148,-94.7128,321.0,2019-09-02,1713,0,304.1,9.3,D,,,,,
31.6728,-95.3692,320.3,2016-08-10,1702,32,301.9,8.6,D,,,,,
